ag,bg,T1,V1,A1,P1,B1,T2,V2,A2,P2,B2,T3,V3,A3,P3,B3,T4,V4,A4,P4,B4,Contamination_Defect,Crystalisation_Defect,Ion_Diffusion_Defect,Burnishing_Defect,m1_cost,m2_cost,m3_cost,m4_cost,ID
Medium,Argon,141.93064982895135,317546.8458290901,36.50688052399138,51.23245002184332,137.30618586711995,593.7305424025054,10924591.553082945,276.6752029073686,95.77767451411819,258.7128740259487,525.3789344141367,793750.3455869356,51.07657766885997,231.45927440904674,865.5442568225205,374.8716699697004,517153.14174670365,360.4179534432797,387.42351058559933,341.8206350630817,0,0,0,0,838.588058101189,2439.2901330156365,1167.049828629157,794.2929922614078,1888
Low,Neon,44.39532205604601,425343.2938922615,245.64904194360295,57.776535409083664,145.28218047389007,454.00147932761496,598462.6772123425,382.3179100181821,60.160140789020566,357.4408159829069,,886105.8521041207,489.8960006392764,196.85422007723747,718.3691745611815,368.26329054652206,571190.5404247356,410.69251175515006,246.17755179330817,331.57907877331195,0,0,0,0,1091.7641291010148,908.0866638572638,1292.1342342384082,867.0194293578334,1889
Low,Argon,96.61277927917845,594173.7045783452,,40.761927636237004,72.53051829833983,442.5805989356459,2121999.1521336297,853.5042998906979,79.16542105563722,334.2925249332208,466.77896971802005,789505.8104752577,138.07188569175668,70.32085683441028,685.7016237930837,406.45854165057375,675266.01635898,175.4135151614137,191.00415780554562,330.9660872338664,0,0,0,0,1488.3311338400697,2964.117240721168,1162.0862165629962,1007.3998726672688,1890
Low,Argon,7.71681915428363,411145.91941114404,216.4570853239206,64.64264764465563,116.63500057199681,581.9963070688071,1191660.4359311708,430.4276624040813,69.91493115287204,349.71927659507895,468.83355968220724,454969.28745253134,268.8589956537144,285.2444294772818,856.6473432646883,322.17748596451753,456856.6921598008,,88.7917789896116,356.9153383298703,0,0,1,0,1057.9924153753436,1710.8905435486733,710.8232655713712,713.1611754036005,1891
Medium,<missing>,18.44810447694985,598000.8261745467,55.650358894382094,16.544961809739252,128.12471610968578,442.2340487570094,1617848.0083458638,129.71970384049155,77.5131867406975,281.93442348562405,451.05584519761845,928650.5189764205,84.76859643806672,714.7081031620355,794.5429966602649,360.59030508865027,492718.2848887565,204.25383014994708,149.53136566794214,356.86209272262124,0,0,0,0,,,1348.904210741975,760.9254483566147,1892
Medium,Argon,122.88508374349394,238742.84313078443,163.15015683321954,33.889476744950485,85.32874010850183,515.7319311967132,2646316.863384487,89.10352049762055,56.47251485043504,280.83269984277285,343.82900393607133,639711.8429776732,470.7238621360735,111.25002843877692,767.971300998291,332.3659706106576,429750.1486902316,298.9338553234022,175.2958219256297,332.93908417099266,0,1,0,0,653.0947159529148,3673.2642682164164,958.8794138683696,675.7342709985238,1893
Medium,Argon,116.72858420286818,314306.18949630985,117.79736185444212,32.917222880263246,101.43534056802679,445.94461469952114,3773637.6171490783,364.8146359318786,68.04403690372028,336.65444380111506,443.8293845781134,763734.1701209904,449.2132873829967,204.52599597362754,892.4207223888668,315.591658798163,639389.0265212606,581.9187095819125,159.2962262204623,335.70214452992906,0,1,0,0,830.4841713372874,5196.167481440716,1127.3219405873986,958.9849709115699,1894
Low,Argon,64.71755884045383,386925.2266161416,252.42963570824608,35.4783361044443,121.99521240942312,471.1886336008025,3049110.9996725195,42.22013269706552,90.91209879591752,306.54635856315804,442.9249097225982,506142.83779047756,285.65321159965816,157.94484140159088,1442.702891389009,338.5242597656985,344489.1330488314,277.48194473816466,217.46460955107838,327.1302768893869,0,1,0,0,1001.4232910987864,4217.858460150958,778.995588406777,560.6424114899477,1895
Medium,Argon,130.45387212387362,731777.3131508456,120.85276995358296,50.707741178847094,149.1759322846477,567.4757534502805,,385.46711711850355,36.71947933783122,264.95257133237214,396.86918545508973,806097.0572762571,282.08958498918696,264.3582048102399,811.6595954122683,305.7564457634528,473985.275700958,278.9875897075081,193.0203210378725,326.55150923704997,0,0,0,0,1812.2298406880868,2727.438407020828,1183.531850085519,735.1200856403212,1896
Medium,Argon,91.50383333380157,296991.3505132473,75.81656046653536,33.89958638084492,84.68859855607772,587.7600526751421,1699754.2062232972,84.91276302011258,66.20365598273334,300.84526497706844,376.0840171085622,677085.9959131486,55.87681178666457,30.951321089197616,791.129257697042,366.67494947737305,400686.8583423272,111.83412527136068,469.3819142609016,376.73760856383285,0,0,0,0,,2395.8783145658685,1009.1827775118968,637.2264084001948,1897
Low,C02,116.5849810199189,628990.8100156732,72.62981777513917,46.757991730326836,171.92014068458244,572.3543374529505,2535343.2923315917,185.20216894691737,43.198622001466674,388.8350573353783,417.2051010566232,712915.6519939682,151.7093374265687,107.34007580304245,928.8738020280736,298.6928111218751,487545.38452463364,544.4633571768081,478.74685332645214,330.96727320570386,0,1,0,0,1570.364618991154,3525.3124527923983,1058.7057543630326,754.1553214652768,1898
Medium,Argon,102.81097064589328,744173.3370870488,207.32862053687163,21.355839556088583,130.25667361195093,506.5836133559011,2850457.567628474,33.871473798633026,54.58528108571487,271.6749744776311,485.8789134821891,894095.4052543571,437.0242885223646,212.81995033861836,748.6425236280678,366.19515530006584,598835.0359403336,714.003154466691,60.25884188651901,331.06879005675796,0,1,0,0,,3948.388343933295,1303.192853161058,904.3570434180347,1899
High,Argon,73.99697371114537,613354.5572776853,59.144559106384406,12.619450540455844,119.66488172830164,455.78029357597694,1512517.240058709,259.329777392957,83.4832820782944,315.87886124698866,412.22048214055604,902927.4037462007,204.35154667048945,261.87857877632916,639.1229524666843,312.5962307596495,518168.88063157327,509.96903166102055,63.36080866488744,362.1181392043874,0,0,0,0,1533.0649972811418,2141.1378232488255,1314.7839259733462,795.3905156755143,1900
Medium,Argon,102.94612127969535,269814.6743164979,233.32410501817793,19.393554753548575,,478.1525611286068,1711723.5341145073,244.48274125373388,89.41266661111781,325.74478176830604,433.0173366132341,693349.9148943995,475.97613659016974,76.18055836874336,815.6011996454401,375.75148223968745,466415.467737733,960.3044337159657,175.66481261196077,347.633193876289,0,0,0,0,727.1431019864191,2411.662288157305,1032.0012722049416,726.1261396436972,1901
Low,Argon,87.43464483405366,515860.9510513837,17.081883311594243,30.507875730798613,115.89604849436179,569.6574495679921,1816029.795296786,371.26297708334107,,338.38928089412525,491.44989313068504,627701.7082633256,117.90731317280236,144.91210280010455,777.8528243167794,331.07432958628,377052.6949767602,364.50764723512975,116.49645279879918,344.7335961433694,0,0,0,0,1304.1018224228005,2552.937589146546,943.517651097778,604.7489596615111,1902
Medium,Neon,87.72055731607924,171863.1355005857,212.23776880168668,55.60065022066456,119.0639146256877,407.20692248137914,2474971.5247377786,146.23286752138006,92.57969355035331,288.96958706673246,,855944.9676351055,439.7453527737134,213.28744084914032,825.6824765350623,352.41062163371623,570451.2340594261,724.9874694120758,115.30733086798999,361.1122845123077,1,1,0,0,496.34401297470083,3441.8418518237036,1250.9045152217361,866.3415282374502,1903
Low,Argon,81.60455272763694,444074.8892378923,144.96839865082012,32.4897354269889,84.18565880303403,606.5976450378784,2753376.7415186944,92.05204722265313,59.95926320756313,340.7292732674334,456.3370544218061,745701.7987684848,593.048720783194,246.48375670846866,894.5836002103599,365.21564229659947,280401.0173852524,458.4211715063989,162.3286662924108,360.4319613558862,0,1,0,0,1135.109823835065,3819.2830158467154,1103.4329665790601,474.7174301667081,1904
Medium,Neon,120.28457210639111,450158.4049212186,145.507457093595,24.60457335577472,188.47966104281602,464.89755951486535,1609736.4323067232,302.0754423647804,,296.73534970895275,,928921.506260735,381.0677227647262,230.02624686112745,689.9189302177934,215.5651239522178,370358.1379604112,260.22763590709036,379.3673705363836,357.5295356451335,0,0,0,0,1150.6308809964985,2272.906832022642,,595.5640288740765,1905
Low,C02,119.763770764483,391422.05801049515,182.09120002844546,37.071293800825046,146.76554721516985,556.2575522495515,856138.2977066067,443.20547229491785,79.09270497068061,271.2556933286407,478.6413358329878,882443.645709411,566.1120182735577,250.513121841048,794.2215023329109,362.8564641844855,393234.13599438086,83.27257107145878,327.34097544089826,338.51779091457973,0,0,0,0,1012.2531303080732,1257.1971748620997,1287.403565687598,626.6508441203653,1906
High,Neon,,533852.8789734395,284.80155272883445,55.10328891191954,107.3821420565619,478.90459549086694,2672886.571434346,146.32182761461982,40.06484616526798,276.38645535311605,389.9958104548814,630592.3820736271,166.18756153451,208.93217925864167,940.968621307029,288.0693785610385,,994.3611972104356,153.71067012843338,340.5032757361619,0,1,0,0,1347.0383027005946,3710.540964422869,946.5883325619818,518.0304134357932,1907
High,Argon,138.4257319815616,261141.6443897214,170.64796872755633,7.488111940314098,62.95106744147522,456.2621029489326,1256397.6186466275,186.02472853710097,60.3858399075185,318.3973133133187,402.2073789738906,688518.6426076875,198.04990733653688,130.51728614222773,715.1638831884183,412.11661951286675,362402.869706525,378.28221204171155,289.8374820953488,329.43362446953773,0,0,0,0,705.7063512380336,1796.0245427141729,1025.241331218508,585.4092988004229,1908
Low,Argon,22.268805807375728,375390.13860504894,217.28576457659736,,100.7173428846807,619.4000920008605,650882.4626057319,248.7553574389983,31.441637824561568,229.76655181468027,526.9377966901501,654646.0144486184,376.58445824963087,72.88817373077057,782.3219924096954,343.18864923233116,653049.4523533714,624.314718848573,488.48894249956675,364.10121416718147,0,0,0,0,973.8758486148655,980.0892462587453,979.2931606604304,978.2208225245103,1909
Low,Argon,143.80993905160292,493801.8904568337,243.69261240120383,4.770728997479333,132.99958944274155,478.6225049759371,1186283.2737910973,366.0118062320875,57.31738761501211,312.0489255860818,453.2380421788875,748325.0766697438,115.72954392408126,221.3643514162374,742.4991832580431,317.3491264646191,473288.2010306338,461.13347095190977,163.96913923216553,355.91675859199864,0,0,0,0,1252.9300650799544,1701.9235990094498,1106.1052974101417,734.8422702660736,1910
Low,Neon,31.503136524907823,437916.84970136895,96.9689551005699,39.430843064479404,141.03770132115986,429.11838887209103,1644538.9460221867,373.175567216349,84.98378037834752,357.98214836037425,429.5383595938568,795503.110803208,262.6614018942248,38.089073860386584,943.3371320331672,323.18346857723395,624222.9951728671,486.03666334421393,268.39997380990724,335.2608559386483,0,0,0,0,1121.0128235162153,2322.4756034547613,1170.2491089691077,938.566278494488,1911
Low,Neon,86.87568960291003,395140.1458282223,177.94967229401968,26.777902779068228,137.5181635169303,423.86384388935903,4131347.195047472,222.28331919060858,37.443773715080695,,356.4083933732839,922023.4834489053,198.51645516401322,257.34884907885584,816.3711017820813,421.2716803095692,397685.58052661014,520.3220299669174,388.27294413526295,357.06407420241635,0,1,0,0,1020.8840544868393,5678.018105046859,1339.9145471824204,633.5709708091149,1912
Medium,Argon,107.70906920666462,1388735.599113525,167.06131550639788,23.859228163278875,121.03776570924045,578.0525260786794,2000743.1795448079,379.9122006902035,39.39475005594741,328.95812136986484,420.3870250107178,922506.1983781471,174.3117389563916,155.7713481032894,714.4018206628762,350.4125526488599,483690.41686391615,899.8851280463833,297.660181122563,278.92741827148205,0,0,0,0,1242.985729978598,2801.7139213895584,1341.092377742144,748.8216235884913,1913
Low,Argon,119.61385781821089,527019.1231607617,142.4564048598452,56.22429237187049,147.1439227253273,588.4270213138253,4303542.361862243,210.63497438588843,49.255496847347004,337.9909535571846,512.9487738811732,890699.8627291912,58.00504825029917,61.96220157452411,703.1978237163701,337.82321350852925,466051.06935441674,381.5649953948277,284.78202183682447,352.80880905206436,0,1,0,0,1331.1994850573076,5910.025428062409,1298.618032332929,725.1623944074298,1914
High,Neon,132.99187000662644,445379.25591414486,237.68463339244616,23.96814182424687,89.5486953171746,499.32047838291294,600378.4667693173,314.1998026144784,46.579787918298464,352.64059293672915,421.84478145286846,903022.3795897359,312.8700169802832,154.03994462246203,881.9362861577993,339.6938573254045,542860.196589622,266.5759384950079,321.91057863738155,352.48621097669843,0,0,0,0,1138.9137135594801,912.3727539369941,1315.1978713398623,828.8588668053164,1915
Medium,Argon,91.80387425303033,225892.48922239232,238.94905146040753,,126.71699061325812,474.727746279002,2191377.8770997017,387.9292976801042,88.66382345769613,257.1341050503033,277.52859993483065,906243.8189682469,115.5072165690566,55.14433942071616,712.4066810065789,349.08573845044083,510804.19495384616,349.12239489455163,70.28340179142182,333.3708894475419,0,0,0,0,623.2189751077987,3058.4340009125176,1317.5174627253598,785.1547108527463,1916
Medium,Neon,132.7956296823789,348929.256648891,302.71717917873127,18.084262495967913,132.79128739820942,513.7061966600339,1483251.7586562687,234.9886154189565,78.65934327913521,241.50358611430684,461.3071051556257,788878.6735720199,470.5882843913281,96.40527069675333,651.3054657985966,362.9228605074126,588103.413892666,578.285414735557,274.9817099759949,348.71791189279077,0,0,0,0,912.573188999817,2101.882017387881,1160.4244537314848,890.1828606492506,1917
Low,Neon,119.44332763193053,464590.64052483294,185.0160574694387,-5.204105166993152,114.09670894567635,446.22661287431146,2430674.1576881753,54.041777641381174,68.79059601732759,314.4225627737619,412.55065994150954,641117.9260789066,577.4240224285428,192.1086428843841,930.8634263040984,366.39613045114623,371475.47281215363,729.7035133192802,464.02929988346716,332.08254763535194,0,1,0,0,1184.0498884504339,3383.2673088221986,961.4889894113654,597.9868266296837,1918
Low,Neon,131.21393653988136,141322.33718305195,258.5431560114493,62.85784155439916,97.40359312836193,467.8419186762605,3118321.485727862,404.51439925430964,64.52975252732735,321.7830936125296,432.31227277078614,636536.2410497044,266.66819828937355,209.02997565177495,743.2558723133304,,488104.7791825276,261.299567615157,405.3631060060816,344.45780148287184,1,1,0,1,424.6182482295468,4310.02382740859,955.2590844741563,755.552465770935,1919
Medium,Argon,70.68449077369554,399453.1219786608,206.44497586284555,32.35431356519972,119.89236336965936,614.4475123773485,1491613.1091959928,48.20144993967717,74.89594804348518,327.45819051081344,571.67013504693,916681.4491213219,227.21751591881227,133.46752618852017,915.3953389297141,322.28127062684655,578947.0909444062,1013.7537402052728,144.69215733238536,370.3427710238602,0,0,0,0,1030.8209795307303,2116.0632409635505,1334.2424704349364,878.1548225667126,1920
Medium,Neon,42.45604322744984,587145.9021992143,96.54009425489538,43.25910794046259,133.85652790018946,489.92138768286065,2533150.1813546447,110.16263441695892,107.96982609571965,305.1413579858552,199.2684899167782,868572.6629706924,314.0819072210285,147.98017329062762,881.0247821305395,358.3917030904761,270472.17153509805,610.3578613504657,66.8570256266214,333.0260293703719,0,1,0,0,1471.8953183368308,3521.386755102536,1266.953069008513,461.0168663096485,1921
Medium,Argon,109.54018403484666,220976.67312620758,95.42545114239151,50.42865473142557,109.8765799838053,592.6645671136354,3251097.5815927647,379.12236726062605,63.61132341199548,389.4803860171006,368.46195222064813,640237.6150947395,595.8605441035113,44.31891351672382,869.0684865014067,368.02707053725965,335456.1604194441,548.4891741426734,88.91582862885598,328.26197672264044,0,1,0,0,611.1749490692827,4491.387608137697,960.889588860146,548.6249786729807,1922
Low,Neon,100.13183196916306,394672.2156330549,183.33205812354245,57.077794044191734,105.58791994876083,530.9343634398392,3464624.796903597,424.6537653766902,57.26864311353269,235.80364826777816,489.27197665725987,419657.93559869454,442.24601674903437,275.0608339032274,752.7989085844338,347.91810079836864,548877.4681092924,120.1259500294053,407.6023846502863,351.7681204893891,0,1,1,0,1019.679958878147,4778.072424550022,662.236416372865,836.9524307581502,1923
Medium,Argon,68.93673377580889,543144.2596764149,187.94515372580523,,73.57264911476832,553.8736516185955,1772694.4610277386,108.61280044122165,94.12196639937824,278.4432662040863,380.06412990187755,595981.0676328131,309.2688667778441,80.96178665356429,855.1907984020881,365.8363993454666,353567.8728476253,771.0756002331144,414.7200183491827,362.2246076519361,0,0,0,0,1367.9989865528014,2494.6431117713396,899.8355808472111,573.9457717817604,1924
Medium,Neon,96.51157309840067,455531.35182180844,60.53456222380726,51.69091541758461,100.65187854853207,,2122135.1525667626,81.83472666352613,85.91244741301682,271.8627255728853,312.05710400716146,770600.6297471226,571.2176572900232,240.51033517155122,852.0993650746436,368.9694462102974,379980.45825202414,161.92786583332227,433.58765601109417,314.9189049524631,0,0,0,0,1162.1728781205577,2966.37137940252,1135.343796637577,608.7504540622487,1925
Medium,Argon,59.69269878053368,462569.3215265283,146.57499982482636,28.921467736194202,110.9226321484957,508.48546609328474,936385.1890829246,355.8110511877962,44.54741503436362,282.16890976963106,436.7059477644294,823513.9100113328,527.8810860013937,48.66743718262428,791.5077090629179,340.01142720508244,359187.98654617165,851.4924987584831,98.83852610035268,355.570130027498,0,0,0,0,1178.9660556444856,1365.0382635463852,1207.440037247958,581.164971048642,1926
Medium,Neon,130.52761284734888,575890.753242725,,35.77679322849055,101.91148214620583,417.8032161325409,1660016.6864398327,295.92587605668797,,293.1948451675155,285.99603206124476,897702.8685265515,330.6696784885934,108.9933722330091,820.9202890944136,370.5034196425777,288989.1764105717,97.51804791394204,441.81861161828107,318.26901864371723,0,0,0,0,1445.2606730242662,2341.979240572579,1306.8813971199484,485.8281694391632,1927
Low,Neon,117.1164165144716,336292.89823943056,253.08421858199515,11.811797969442095,90.64706890962573,569.1474615134688,3280730.579964705,122.59970269230539,94.02898423129737,366.9929729948219,375.59482567208187,876782.2832886258,506.1508389986313,91.95320467401667,953.3846977219476,345.641971553444,224086.3139676978,205.97742268192434,307.19541346538324,353.4411234725913,0,1,0,0,882.4986603759392,4531.671863177137,1279.8997958741352,398.47884064684655,1928
Medium,Argon,119.6014511831926,572105.305582039,184.45055243572142,19.27819474733888,99.51817620834285,376.8313172465168,3495381.230707228,120.99195656740073,48.0228329887221,305.73732314418623,527.458484663308,770107.1320351822,218.03547533276546,258.0314879621595,734.7580944255866,349.01387778747244,562921.4365675921,531.8584418578284,427.9804266289556,312.6536389671582,0,1,0,0,1436.5081865480388,4818.27675281134,1136.0696912311364,855.9800967041151,1929
Low,Argon,109.06372251743741,320172.66428811103,241.58194114533072,23.360083861996365,93.73068082005445,506.1337998881724,744418.8265942824,387.45639501921255,33.67084548292666,286.9343249385048,323.91309321982357,1575742.3912738014,597.0388319614955,189.14930782354043,779.3599638131768,397.9958516544141,301676.5592293651,806.8684246676194,431.9361606268738,345.0033555681584,0,0,0,0,844.5642103086358,1105.8022075693716,921.9578507677409,504.11528395871653,1930
Low,Argon,125.78451015631022,746113.3406508463,282.6000355043455,14.29960728224787,139.1812817506286,551.4828557243436,2851279.2683540615,243.50780123261478,52.42451817344869,286.3138407689155,356.5179601763585,922062.3095955093,48.0035097194087,169.46046426437618,924.6800510216613,313.73353931834976,327749.1432281871,958.5216154253825,431.18374878576344,321.09995629061655,0,1,0,0,1846.0188297691093,3951.758105954556,1339.8255997091196,538.649334202139,1931
Low,Neon,143.02397066183246,347535.1880957889,294.05492441946427,41.22325229262886,93.96848515120317,505.4951701022118,2165946.1356954086,433.47631149655734,59.798382460840706,350.34535249017046,445.5985311244888,898571.2895983582,49.733275497658646,134.35902157939515,828.7453110675879,380.83136681431125,291442.36303590983,883.1886025571441,174.38597484869615,376.64399861772716,0,0,0,0,908.9808855668059,3025.5848908046596,1309.0867523433726,490.2110622143065,1932
Medium,Neon,54.32027920390081,409659.87258754333,237.15016847437698,34.39342245053547,96.79337929316065,477.24752123748743,2956686.1564383097,68.28618681573845,115.21092964700392,349.2614018717817,463.97652281686436,785546.2161326637,207.69076031819236,266.03814013565716,798.1555554512995,306.75945568327,449551.0789089298,574.4546204432442,428.93356582886383,318.97056935152517,0,1,0,0,1054.3241283043553,4092.3880504166636,1156.8857673248317,702.7241730427485,1933
Medium,Neon,185.39374332569184,337930.4768486714,199.47728311281224,31.14066328554934,163.21634430937328,569.857878109401,1383572.8291246942,170.1557975064353,63.70355637649611,275.23813072111557,454.2121687321883,745908.8258835392,259.3721491141622,264.76144024132174,641.5794230615971,353.5251123015343,424613.06718452676,655.9044411220087,,334.26205226858855,0,0,0,0,887.1807714620146,1967.632270255704,1102.618911968494,669.4356232453133,1934
Medium,Argon,114.1412115832397,223269.34375931762,240.15659618849344,18.281687629056776,59.641156178594734,374.77087679486436,4649603.786076869,351.0545069765396,54.108442478299054,286.4685959619899,449.7647863065359,575649.1498349895,530.5555399483385,207.62389353890697,799.6175861202878,381.90156855998055,300738.97929053986,724.5883608116753,170.12513754897495,328.91798406530916,0,1,0,1,616.6166616661922,6377.269538534107,872.9554516130855,502.09058130140215,1935
Medium,Argon,145.57321681077903,644220.0786749524,41.77288228141742,43.11608342564092,94.46288924516635,450.85394670775554,1334258.233164438,287.3976238309478,53.12150977789221,282.89597322645983,515.099224310093,930264.5359251838,477.47599795927493,130.0329364307097,802.8137911642615,336.01094265667666,459265.3490416839,659.7258822546419,68.45707815428891,347.27436944328576,0,0,0,0,1605.7035227096362,1901.9765486982221,1351.770669340525,716.0159467632468,1936
Medium,Neon,88.472122336878,340637.5707101576,105.55040222745828,31.011688704816564,111.7852392066655,541.6321629005346,911150.380711241,191.73207179625356,42.865328663782634,267.6293678518571,285.1334883740399,928021.8886683817,152.00838059600068,181.855852865001,779.6059469770054,303.265326397804,424759.3468767502,345.91882400884674,274.90537178739595,348.0432689410944,0,0,0,0,892.5736020616449,1330.9665076367512,1347.2997923228586,669.1439026094031,1937
Low,Neon,43.78954480200336,480047.15201096353,297.8845920217307,38.29593368535715,126.45326860926909,423.0325271337427,2980654.041946785,52.475422562542285,38.85882609285973,267.7031150194333,339.05592244096596,735237.6003885046,382.1941989431797,177.03062946631914,669.7478138341319,326.5393170788382,360365.9660729343,389.9710117619571,230.66956859411138,342.1423450398296,0,1,0,0,1220.370997686082,4122.821658137773,1087.4654419655037,582.1980958287488,1938
High,Argon,77.5310727765208,440440.70748270553,254.08989037359132,21.264631892751254,71.70918887811297,599.2679288236677,1099033.7628423693,186.35783753938668,64.7803395697607,278.3202731108918,419.8963150506306,942497.3228745402,320.72395230013313,181.59460958068,950.5322050443104,394.5435175827129,426059.23873142054,810.5627792022071,358.25613662406187,337.68422298525616,0,0,0,0,1126.8130774756848,1586.4901329845254,1367.7466313368136,671.7421217108176,1939
Low,Neon,126.08749487303648,489699.6099176675,61.53186815540942,58.373325171329256,147.9077793938031,,481645.09076062916,58.919213255379496,93.2778738281589,295.03616535123564,336.52702910328355,820867.9079083478,361.6774069694256,273.62348467764764,788.6499974343803,319.98571712583873,453163.75256336946,441.91312158148827,95.46683912227061,337.19173640623575,0,0,0,0,1242.9463764297034,750.9109562272237,1203.4684000840978,707.347808985088,1940
Low,Argon,106.34617901670471,581248.3936952228,143.8533804633054,44.40466358789427,114.97261757316465,634.4517944219094,897576.5939179595,369.7847978506267,73.97769322252901,260.67532314311586,424.7256448267391,868895.7175382737,441.04055998680326,81.88528917814789,793.8657148830016,337.20037342714187,567583.504660243,257.5010263467197,272.12380525560127,341.7600080935717,0,0,0,0,1458.0080611753697,1313.3318815863465,1268.223169746231,861.9269292301084,1941
Low,Argon,106.46841136851705,376492.8098427881,246.68796799467353,,147.58632952008313,532.142765019989,2338467.478408446,406.16748352010006,73.13572709636037,311.9284611839731,882.8580493878824,816360.5251134543,555.8414290430691,174.56225119681304,774.3880343691578,335.46823062863893,483860.1995015241,929.7788227545699,171.25349765597787,358.1718815366835,0,1,0,0,977.3561144378227,3257.926428691486,1198.4045307357899,749.6187101877528,1942
Medium,C02,91.13878993544229,154421.62357755445,270.87421776190354,23.982518093100545,150.65000692674974,528.9293057327857,980572.1890088286,125.21996600041437,75.82406156015745,282.3349300081259,404.85200075695786,931137.378869841,253.83912509438457,189.6818549656214,858.7160670319793,340.3508231836745,390666.9966700106,916.0457788195807,335.86708272686064,344.38723905558123,1,0,0,1,455.6024026486805,1425.4486763248717,1352.2495070292503,623.8684224020097,1943
Low,Neon,65.44365810336065,232764.93329673863,33.283729305328016,-0.6300548695851731,126.4289056006031,590.4876696512764,4099491.2036309903,137.97544734461272,59.78604776121986,267.80089269047727,432.0121763823895,855827.2752857876,438.68155753771333,230.96992677639884,793.4477113998125,388.58172560979125,367059.5248051041,776.6275946504893,101.08426554694421,371.10479502785034,0,1,0,0,638.6282463543362,5635.447432179095,1251.0389862290558,592.1228825911994,1944
Low,Neon,13.109442181192383,752356.9825400942,209.96238873728777,42.92521948652815,87.20540268067978,568.1013784307543,1247063.511590466,387.1084858135573,91.65316971565953,281.8411764277587,423.07805146477153,430080.1238906567,301.32928333376884,45.88814592244778,957.6729857198081,358.4292470452788,418504.04664186,695.3370087447531,99.89475240754379,327.56657597145215,0,0,1,0,1859.4916642004273,1786.4811684850479,675.9252605103334,661.0031635897741,1945
Low,C02,87.05659573813342,241950.4042012361,264.43898743065523,46.132666554647145,59.318575414385066,562.2047819635782,2907026.0660815667,349.71815621628025,95.06317882087625,348.0329356019269,445.0509193044601,704423.5204212893,574.6296057706551,202.4103048411519,1019.6024243316687,386.16587069517294,457882.59759350406,663.802109033107,485.5644023560411,343.49123204005144,0,1,0,0,660.3724703972374,4028.0263459819807,1047.4123750071,714.809870186366,1946
Medium,Neon,126.15617464961608,351620.5777863574,58.70495671717798,13.707133893481503,116.1400858753837,442.6860094321145,4607863.017260411,288.6961034439294,88.98212988136909,285.50375004284064,474.0423295397897,985084.0459409686,348.54204359541734,127.76410624426585,891.3841773174772,389.15234065042716,378508.1604094081,359.910143565716,324.5093520782065,323.60886918296944,0,1,0,0,918.0976453262741,6322.199218765704,1425.578856435549,607.0243842684791,1947
Low,Argon,120.61020984356497,462403.78126869845,187.78859291206064,95.53320029688274,118.17270875261079,578.8043134984032,1418458.4456308254,380.4748820342822,99.14055861660026,298.4880744675626,372.6503350650848,660225.3908911966,85.60799864766884,268.6588933593934,876.1692998417659,317.25101394136135,459089.6449602279,725.8804608788168,385.6719216559389,337.8696217755199,0,0,0,0,1179.1456441552166,2017.2661794148116,986.72464441356,715.9389258691133,1948
Medium,Neon,96.92379412113263,279491.13224188425,29.320629380495756,48.59019874233876,122.14710545259899,366.848521299494,766556.3539881594,9.218119794751622,82.84012590724139,281.08184911162806,386.447362407086,783164.0130934062,430.3376358737367,203.3614096599063,1018.4387350654114,615.6694213554684,413874.2980576508,650.1202371580496,217.43086401479584,320.4736229434592,0,0,0,0,748.7948895166741,1137.0960410397606,1152.833097004627,654.463784741397,1949
High,Argon,121.45081424662227,333790.3520265525,94.72958492679493,46.586945740065126,106.55612003479635,506.29168003301345,592633.1268794311,297.4665411060507,94.6927196138278,301.08820140012784,386.66499517957396,968660.9930361327,133.10923327777903,178.359181615998,810.7810433298561,395.09244006318147,372405.2753200392,475.1963244336616,372.6516706566609,327.39922618993876,0,0,0,0,876.3793570267269,901.2065863433896,1403.0404332454086,599.0161455544128,1950
Low,Argon,122.15379551927826,298395.8245544274,278.1731721936988,29.0724913101665,,499.0315691686036,2507219.0166363036,336.4872857374101,67.84070396697223,284.787646654425,513.5736183425627,807851.681509982,502.08040287365475,252.91806013227261,913.8293157138842,298.5656411190615,672363.9961657961,1002.7358563115164,238.61404818695507,351.05284826454744,0,1,0,0,793.5147830899909,3486.8481522369107,1186.9631071915633,1004.0315575070571,1951
Low,Neon,72.22194073049323,438464.86507455393,22.948967577864057,30.879557715566605,145.85689548708194,514.5609513445332,1546662.5569087043,292.8888378906548,43.512600017264,356.6021214808312,484.35265379167157,967100.5464998294,609.8006907653322,114.23955830354275,770.7877834748625,337.09901861395383,607712.6650273672,505.6183117644777,338.36464961150904,343.8046930965648,0,0,0,0,1122.2215467348512,2188.7546472254426,1402.2467231093153,916.5008290374427,1952
Medium,Argon,,252248.49037174744,291.4457872027695,35.99550477397785,117.30665846404034,452.5946337023106,,204.87504980015024,65.69940320068874,281.46367687360816,425.8272872530519,933946.9905738062,164.85610792892422,46.76608238482712,914.489546146415,,296955.13805243233,885.4125009616939,210.39216677979823,341.64199519269823,0,0,0,0,685.1784630830674,1603.7039630178892,1356.109687602224,497.11573852152827,1953
